shipment_id,transaction_id,status,delivery_time_days,shipment_date
SHP_0013947,558875,Delivered,8,2026-01-13T02:29:06.959615
SHP_0013948,536834,Shipped,7,2025-12-13T17:26:40.680516
SHP_0013949,563162,Delivered,9,2025-12-07T01:49:14.602504
SHP_0013950,569843,Delivered,1,2025-06-07T13:09:15.797336
SHP_0013951,573398,Processing,2,2026-01-11T04:29:43.802627
SHP_0013952,552697,Processing,6,2025-09-23T10:10:22.961010
SHP_0013953,577209,Returned,10,2025-09-21T21:12:59.680832
SHP_0013954,577748,Processing,12,2025-06-10T23:19:19.115269
SHP_0013955,560694,Returned,13,2025-04-09T08:53:11.463742
SHP_0013956,538951,Returned,2,2025-03-14T14:44:59.606822
SHP_0013957,548874,Delivered,6,2025-08-23T14:55:47.089640
SHP_0013958,545888,Returned,7,2025-02-17T10:47:18.388108
SHP_0013959,555832,Processing,14,2025-12-28T00:41:30.700003
SHP_0013960,539728,Returned,10,2025-06-04T14:34:56.066966
SHP_0013961,539308,Delivered,8,2025-10-28T16:08:21.033014
SHP_0013962,540094,Shipped,1,2025-12-16T07:11:35.413814
SHP_0013963,545069,Delivered,9,2025-11-11T05:58:53.405401
SHP_0013964,558065,Returned,9,2025-10-24T03:47:35.179648
SHP_0013965,562379,Shipped,14,2025-11-07T09:19:21.195413
SHP_0013966,568402,Returned,1,2025-09-18T23:46:20.458939
SHP_0013967,568673,Shipped,8,2026-02-03T08:18:17.372376
SHP_0013968,573907,Processing,13,2025-06-21T15:42:08.194849
SHP_0013969,575869,Returned,4,2025-12-14T13:34:12.767125
SHP_0013970,543009,Returned,8,2025-07-19T03:56:45.811601
SHP_0013971,580088,Shipped,6,2025-05-10T21:54:33.318533
SHP_0013972,548213,Returned,10,2026-01-19T14:02:07.988820
SHP_0013973,578102,Processing,13,2025-06-21T17:58:45.219063
SHP_0013974,579183,Processing,1,2025-09-10T06:06:14.636090
SHP_0013975,580094,Processing,7,2025-09-19T17:52:12.336892
SHP_0013976,547037,Returned,10,2025-11-18T00:10:52.754913
SHP_0013977,559768,Shipped,3,2026-01-14T19:55:18.391578
SHP_0013978,539594,Returned,1,2025-06-02T06:15:09.381885
SHP_0013979,576667,Returned,4,2025-06-15T10:47:27.330406
SHP_0013980,564731,Delivered,10,2025-05-16T19:50:00.978968
SHP_0013981,565782,Returned,13,2025-06-16T01:28:05.821146
SHP_0013982,554507,Returned,12,2025-06-02T08:11:40.985169
SHP_0013983,558613,Processing,9,2025-04-29T00:26:21.862703
SHP_0013984,538656,Processing,12,2025-03-12T18:43:29.578474
SHP_0013985,562790,Shipped,10,2025-07-02T20:53:30.257797
SHP_0013986,569215,Returned,4,2025-02-26T15:04:48.717480
SHP_0013987,572079,Processing,5,2025-06-13T01:52:06.324754
SHP_0013988,551390,Shipped,12,2025-11-18T12:10:04.994949
SHP_0013989,547573,Processing,13,2025-08-08T21:28:06.306412
SHP_0013990,573401,Processing,5,2025-10-29T10:09:08.381052
SHP_0013991,578653,Delivered,5,2025-05-10T02:27:49.305420
SHP_0013992,572466,Shipped,13,2025-03-22T14:49:41.423792
SHP_0013993,544441,Delivered,5,2025-11-08T18:55:41.482800
SHP_0013994,547716,Delivered,4,2026-01-29T16:05:50.338100
SHP_0013995,581377,Delivered,11,2026-02-01T15:43:30.071346
SHP_0013996,542226,Processing,6,2025-08-16T02:24:06.264811
SHP_0013997,544807,Delivered,12,2025-08-08T18:56:42.554903
SHP_0013998,547201,Shipped,14,2025-04-20T08:05:34.147097
SHP_0013999,557005,Processing,8,2025-07-20T05:35:22.924065
SHP_0014000,569221,Returned,4,2025-05-07T03:53:39.685059
SHP_0014001,555579,Processing,7,2026-01-29T08:53:11.819791
SHP_0014002,561224,Delivered,1,2025-09-09T16:49:24.305801
SHP_0014003,565127,Delivered,12,2025-10-10T04:23:33.461360
SHP_0014004,567378,Processing,6,2026-01-07T17:03:42.531453
SHP_0014005,572889,Delivered,8,2025-09-24T20:08:38.384802
SHP_0014006,548359,Processing,4,2025-11-27T10:07:51.727995
SHP_0014007,546028,Shipped,5,2025-04-23T14:39:56.387083
SHP_0014008,540639,Delivered,9,2025-06-25T19:38:01.350913
SHP_0014009,544042,Returned,3,2026-01-23T15:38:18.721394
SHP_0014010,572853,Processing,2,2025-08-20T19:01:47.719809
SHP_0014011,552054,Shipped,5,2025-05-04T14:55:26.030742
SHP_0014012,567622,Delivered,4,2025-06-29T23:13:53.764328
SHP_0014013,542080,Shipped,6,2025-03-04T15:17:15.864375
SHP_0014014,554108,Delivered,14,2025-07-27T03:45:42.193900
SHP_0014015,572752,Delivered,3,2025-03-09T06:09:10.852343
SHP_0014016,537885,Returned,4,2025-08-02T00:42:42.337404
SHP_0014017,570510,Processing,4,2025-03-01T11:02:10.824131
SHP_0014018,576539,Returned,6,2026-01-02T23:19:08.852776
SHP_0014019,537751,Processing,2,2025-10-06T06:08:30.381288
SHP_0014020,575500,Processing,5,2025-08-30T17:38:17.927856
SHP_0014021,569218,Shipped,5,2025-04-22T01:36:21.706957
SHP_0014022,559652,Returned,11,2025-03-08T06:49:42.585922
SHP_0014023,553742,Shipped,11,2025-09-26T04:46:48.529447
SHP_0014024,549279,Processing,8,2025-12-31T22:58:27.649965
SHP_0014025,544301,Shipped,5,2025-07-12T01:07:49.583553
SHP_0014026,573145,Shipped,4,2025-05-14T15:20:10.558370
SHP_0014027,577840,Processing,1,2025-07-07T22:57:26.523691
SHP_0014028,542994,Processing,3,2026-01-30T05:20:01.547196
SHP_0014029,552280,Shipped,13,2025-11-05T12:21:38.329753
SHP_0014030,569852,Delivered,6,2025-03-04T04:27:10.717672
SHP_0014031,572222,Delivered,7,2025-03-08T14:51:56.128287
SHP_0014032,544170,Delivered,7,2025-11-25T12:28:34.584450
SHP_0014033,577745,Shipped,13,2025-08-11T20:17:08.680803
SHP_0014034,580630,Shipped,14,2025-08-02T18:52:58.873064
SHP_0014035,541699,Delivered,13,2025-03-17T07:29:02.828831
SHP_0014036,552560,Processing,1,2025-02-16T22:53:22.459136
SHP_0014037,567482,Delivered,2,2025-08-02T22:21:29.911973
SHP_0014038,551649,Processing,3,2025-11-27T05:27:25.121659
SHP_0014039,546123,Returned,11,2025-07-02T19:41:15.344167
SHP_0014040,569203,Processing,9,2025-11-14T08:50:45.180546
SHP_0014041,563707,Returned,14,2026-01-01T21:26:37.704894
SHP_0014042,552045,Delivered,2,2025-08-23T17:50:55.286276
SHP_0014043,569983,Shipped,1,2025-02-25T07:36:43.756022
SHP_0014044,540517,Delivered,10,2025-03-07T02:19:08.453199
SHP_0014045,537111,Returned,11,2025-03-23T12:08:47.769768
SHP_0014046,571296,Shipped,4,2025-09-28T17:42:08.202252
SHP_0014047,564904,Processing,11,2025-12-18T12:38:58.449362
SHP_0014048,558086,Returned,10,2025-08-20T07:07:40.530632
SHP_0014049,553727,Processing,12,2025-12-27T07:56:48.395074
SHP_0014050,564216,Processing,14,2025-05-02T05:53:00.068365
SHP_0014051,540493,Delivered,14,2025-08-01T11:58:43.182821
SHP_0014052,558083,Shipped,2,2025-08-04T13:57:06.351999
SHP_0014053,566309,Returned,12,2025-09-12T07:47:06.015879
SHP_0014054,580106,Delivered,13,2025-02-28T23:00:23.411019
SHP_0014055,562778,Shipped,1,2025-07-03T07:23:55.204954
SHP_0014056,573419,Delivered,5,2025-11-28T22:55:53.493185
SHP_0014057,539591,Delivered,6,2025-10-07T20:31:11.989871
SHP_0014058,541672,Processing,9,2025-07-18T14:23:38.970160
SHP_0014059,557681,Processing,1,2025-09-02T17:21:22.375750
SHP_0014060,564642,Delivered,4,2025-07-18T12:16:43.982114
SHP_0014061,545593,Delivered,12,2025-11-04T03:35:32.051172
SHP_0014062,553474,Shipped,8,2025-03-10T07:10:20.339553
SHP_0014063,565785,Shipped,13,2025-05-21T16:44:48.056568
SHP_0014064,542717,Returned,6,2025-08-07T04:45:16.558024
SHP_0014065,574321,Returned,10,2025-03-04T21:42:47.292105
SHP_0014066,560807,Processing,8,2025-08-24T02:29:11.211517
SHP_0014067,560018,Returned,5,2025-03-03T23:41:22.260451
SHP_0014068,558568,Returned,3,2025-06-28T06:19:03.142164
SHP_0014069,547820,Processing,5,2026-01-25T18:46:48.478153
SHP_0014070,568313,Shipped,7,2025-09-18T19:05:17.138547
SHP_0014071,578129,Shipped,12,2025-07-30T08:53:01.318860
SHP_0014072,566592,Returned,9,2025-05-27T08:11:38.227335
SHP_0014073,554656,Shipped,13,2025-02-22T21:48:35.636743
SHP_0014074,574729,Processing,1,2026-01-31T04:23:58.183308
SHP_0014075,547067,Delivered,7,2025-02-28T10:19:27.936212
SHP_0014076,580737,Returned,4,2025-11-17T21:13:46.087352
SHP_0014077,539984,Shipped,6,2025-04-10T23:20:27.500633
SHP_0014078,546403,Shipped,7,2025-12-31T16:57:11.151706
SHP_0014079,566074,Processing,10,2025-09-15T06:22:31.194354
SHP_0014080,561995,Processing,3,2026-01-06T01:38:03.050952
SHP_0014081,536572,Processing,3,2025-02-26T20:51:38.501443
SHP_0014082,559006,Shipped,13,2025-07-18T12:35:30.178044
SHP_0014083,544292,Delivered,13,2025-06-01T00:50:38.730145
SHP_0014084,562376,Returned,10,2025-12-23T13:14:47.761733
SHP_0014085,546275,Processing,14,2025-04-18T03:56:13.246832
SHP_0014086,569361,Shipped,10,2025-04-17T04:18:59.116806
SHP_0014087,553102,Delivered,8,2025-08-06T07:05:04.878695
SHP_0014088,565791,Processing,2,2025-04-15T20:43:32.616074
SHP_0014089,556490,Returned,2,2025-04-22T07:30:42.306679
SHP_0014090,548511,Processing,5,2025-11-14T17:54:09.237637
SHP_0014091,563552,Shipped,4,2025-11-11T21:08:24.079924
SHP_0014092,564219,Returned,5,2025-06-08T16:37:06.765401
SHP_0014093,562540,Returned,3,2025-05-30T06:58:53.102268
SHP_0014094,541675,Delivered,3,2025-08-02T18:54:34.176061
SHP_0014095,577182,Processing,10,2025-03-30T09:26:29.507050
SHP_0014096,552542,Shipped,8,2025-10-04T14:57:57.393865
SHP_0014097,544036,Returned,8,2025-04-21T11:59:14.443562
SHP_0014098,560545,Processing,13,2025-07-08T01:26:11.434722
SHP_0014099,578522,Processing,4,2026-01-09T07:18:24.219144
SHP_0014100,568542,Processing,3,2025-10-13T01:56:39.882191
SHP_0014101,573404,Processing,1,2025-05-20T16:46:30.373996
SHP_0014102,581416,Shipped,13,2025-12-28T13:41:04.531406
SHP_0014103,556505,Delivered,14,2025-10-14T04:13:19.400486
SHP_0014104,558708,Processing,9,2025-10-17T08:02:18.447937
SHP_0014105,574839,Shipped,10,2025-03-22T01:56:27.990779
SHP_0014106,548368,Returned,7,2025-07-15T12:02:43.462091
SHP_0014107,572746,Shipped,6,2025-02-18T03:51:08.709966
SHP_0014108,544307,Processing,9,2025-05-15T05:00:49.983584
SHP_0014109,577087,Returned,14,2025-03-24T02:28:37.284261
SHP_0014110,540785,Returned,5,2025-05-14T18:37:51.923084
SHP_0014111,559920,Processing,8,2025-04-30T00:13:04.945964
SHP_0014112,578248,Processing,4,2025-12-17T19:11:58.352134
SHP_0014113,563719,Delivered,9,2025-05-04T23:23:21.867508
SHP_0014114,536685,Returned,8,2025-08-23T05:25:30.146673
SHP_0014115,547579,Processing,3,2025-12-19T08:48:41.558017
SHP_0014116,553736,Shipped,12,2025-11-06T19:08:34.977875
SHP_0014117,542872,Returned,13,2025-02-22T10:40:01.568406
SHP_0014118,557145,Returned,9,2026-02-03T22:15:21.684106
SHP_0014119,554019,Shipped,4,2025-05-08T15:50:33.818074
SHP_0014120,548606,Shipped,10,2025-10-08T23:06:14.713911
SHP_0014121,565916,Delivered,3,2025-07-05T04:13:54.338694
SHP_0014122,555725,Returned,2,2025-07-10T19:44:55.425996
SHP_0014123,568676,Delivered,8,2025-02-21T14:00:28.420689
SHP_0014124,575366,Shipped,9,2025-02-28T03:10:31.864596
SHP_0014125,552965,Delivered,5,2025-04-12T16:50:16.997688
SHP_0014126,564734,Shipped,6,2025-04-28T01:11:51.517599
SHP_0014127,540350,Processing,9,2025-12-26T07:26:49.755738
SHP_0014128,570906,Processing,3,2025-07-24T22:16:51.643892
SHP_0014129,560697,Delivered,2,2025-08-21T03:41:59.421289
SHP_0014130,574559,Returned,14,2025-05-05T02:59:39.297820
SHP_0014131,580469,Delivered,7,2025-08-30T07:39:19.436113
SHP_0014132,567619,Shipped,12,2025-03-21T10:54:18.189947
SHP_0014133,567747,Shipped,6,2026-01-22T03:56:31.087835
SHP_0014134,544822,Shipped,2,2025-03-23T22:37:38.661668
SHP_0014135,559110,Shipped,12,2025-02-26T22:43:48.773037
SHP_0014136,566979,Delivered,14,2025-03-31T21:46:02.562838
SHP_0014137,550312,Delivered,14,2025-04-02T21:54:48.075142
SHP_0014138,575125,Processing,2,2025-11-14T09:47:57.841888
SHP_0014139,543131,Returned,1,2025-06-23T21:01:05.723745
SHP_0014140,557410,Processing,12,2026-01-28T13:48:31.167010
SHP_0014141,561465,Processing,7,2025-08-06T11:31:20.860519
SHP_0014142,560557,Shipped,5,2025-12-02T18:29:34.437703
SHP_0014143,566172,Returned,11,2026-02-06T12:35:22.080338
SHP_0014144,567485,Returned,13,2025-11-28T17:52:20.561957
SHP_0014145,544697,Returned,3,2025-10-03T16:42:07.559998
SHP_0014146,569867,Delivered,6,2025-02-16T01:32:56.437229
SHP_0014147,566053,Delivered,12,2026-02-11T15:13:10.325052
SHP_0014148,570111,Delivered,9,2025-07-23T05:31:08.502466
SHP_0014149,567905,Processing,3,2025-10-31T10:22:43.514173
SHP_0014150,547862,Shipped,8,2025-04-10T07:34:23.313330
SHP_0014151,558729,Returned,14,2025-03-05T09:24:27.376936
SHP_0014152,539317,Processing,8,2025-08-10T12:03:29.126225
SHP_0014153,574693,Shipped,14,2026-02-09T01:19:22.929630
SHP_0014154,567899,Processing,10,2025-05-01T01:39:13.695930
SHP_0014155,547829,Processing,5,2025-09-16T08:46:03.348011
SHP_0014156,555728,Shipped,2,2025-09-17T04:33:45.758780
SHP_0014157,571433,Shipped,7,2025-10-25T13:25:21.017962
SHP_0014158,579692,Delivered,5,2025-07-13T21:49:16.186947
SHP_0014159,558330,Shipped,13,2025-07-05T15:56:38.515063
SHP_0014160,559369,Shipped,6,2025-06-26T21:22:48.157801
SHP_0014161,571299,Shipped,10,2025-06-05T03:26:08.715052
SHP_0014162,555829,Shipped,3,2025-12-05T13:24:02.180595
SHP_0014163,537218,Delivered,9,2025-09-15T15:46:51.933074
SHP_0014164,558443,Delivered,10,2025-07-27T08:27:33.418120
SHP_0014165,566038,Returned,8,2025-10-14T00:12:01.897687
SHP_0014166,542601,Returned,12,2025-11-01T09:19:51.095133
SHP_0014167,540130,Delivered,7,2025-10-21T14:27:46.708540
SHP_0014168,537605,Shipped,4,2025-04-11T06:30:21.947316
SHP_0014169,571847,Returned,9,2025-08-23T16:52:31.508250
SHP_0014170,547555,Delivered,14,2025-12-08T14:59:39.351417
SHP_0014171,561355,Processing,9,2025-10-25T06:22:58.181974
SHP_0014172,554671,Returned,13,2026-01-21T05:35:20.685296
SHP_0014173,565684,Delivered,4,2025-07-09T10:24:36.133295
SHP_0014174,570272,Processing,2,2025-09-02T22:13:45.932166
SHP_0014175,546912,Processing,10,2025-03-02T22:29:49.809760
SHP_0014176,555817,Returned,12,2025-09-26T09:56:35.065216
SHP_0014177,553864,Shipped,4,2025-03-19T01:58:29.674202
SHP_0014178,550964,Shipped,7,2025-10-20T15:42:33.906905
SHP_0014179,552822,Processing,6,2026-02-06T14:17:56.484217
SHP_0014180,565803,Delivered,9,2025-11-18T01:06:18.281142
SHP_0014181,566580,Processing,4,2025-12-04T08:40:46.418668
SHP_0014182,564859,Processing,12,2026-02-10T17:50:46.562020
SHP_0014183,570001,Processing,9,2025-11-13T19:28:51.992394
SHP_0014184,578781,Returned,1,2026-02-03T15:57:26.835234
SHP_0014185,571555,Delivered,2,2025-11-09T09:10:01.991262
SHP_0014186,547990,Returned,3,2025-12-03T16:46:00.088823
SHP_0014187,574327,Processing,5,2025-08-03T13:31:52.588660
SHP_0014188,580070,Delivered,6,2025-12-20T16:26:09.441869
SHP_0014189,546659,Delivered,2,2025-07-28T07:05:26.222759
SHP_0014190,548913,Processing,12,2025-08-20T14:34:47.162880
SHP_0014191,543125,Processing,4,2025-04-21T14:06:21.599482
SHP_0014192,573380,Shipped,2,2025-10-11T02:07:32.241581
SHP_0014193,538126,Delivered,12,2025-12-01T11:23:41.834687
SHP_0014194,581398,Returned,12,2025-10-04T11:46:25.671613
SHP_0014195,538409,Shipped,9,2025-05-14T06:45:58.154294
SHP_0014196,579144,Returned,10,2026-01-07T16:31:52.393997
SHP_0014197,549681,Processing,3,2025-12-19T18:17:13.778087
SHP_0014198,537334,Shipped,14,2025-10-04T08:48:30.333302
SHP_0014199,581112,Delivered,6,2025-06-12T15:33:01.549293
SHP_0014200,563588,Delivered,9,2025-07-28T19:18:37.343447
SHP_0014201,570507,Returned,13,2025-09-09T13:48:03.052567
SHP_0014202,572901,Shipped,2,2025-09-30T04:21:38.095137
SHP_0014203,537867,Processing,11,2025-06-11T08:06:55.332679
SHP_0014204,544816,Shipped,5,2025-07-06T10:55:55.120974
SHP_0014205,552286,Delivered,13,2025-04-14T17:46:39.253686
SHP_0014206,548645,Processing,11,2026-01-30T06:14:04.456861
SHP_0014207,559527,Delivered,5,2026-01-12T23:28:45.310673
SHP_0014208,570638,Processing,5,2025-10-07T11:15:24.842192
SHP_0014209,553870,Delivered,10,2025-03-08T20:20:38.588837
SHP_0014210,544578,Returned,13,2025-12-12T12:33:32.621153
SHP_0014211,563954,Processing,3,2026-01-25T06:12:08.864125
SHP_0014212,571293,Returned,9,2025-11-08T04:54:05.588273
SHP_0014213,539466,Processing,7,2025-08-13T18:29:04.067770
SHP_0014214,564630,Returned,3,2025-09-26T01:40:38.927601
SHP_0014215,566601,Shipped,7,2025-05-20T08:41:35.920386
SHP_0014216,572877,Returned,11,2025-12-22T09:05:38.510825
SHP_0014217,573291,Processing,10,2025-05-06T08:16:08.210851
SHP_0014218,574342,Delivered,6,2025-09-12T14:10:40.186296
SHP_0014219,552843,Returned,1,2025-12-11T23:08:15.627676
SHP_0014220,580073,Delivered,3,2025-03-15T13:09:23.747183
SHP_0014221,546415,Shipped,1,2025-11-25T11:29:44.087679
SHP_0014222,564496,Processing,3,2025-03-02T07:20:01.303806
SHP_0014223,577718,Shipped,9,2025-07-19T08:17:39.786518
SHP_0014224,543372,Processing,4,2025-08-25T07:26:05.242938
SHP_0014225,543003,Returned,14,2025-11-22T11:12:56.837587
SHP_0014226,555162,Delivered,14,2025-12-03T15:56:29.806568
SHP_0014227,563680,Processing,6,2025-02-28T13:20:01.561198
SHP_0014228,566300,Delivered,2,2025-06-09T08:42:34.334306
SHP_0014229,574446,Shipped,9,2025-04-15T07:00:17.162978
SHP_0014230,566735,Shipped,5,2025-05-30T17:59:54.165452
SHP_0014231,545748,Returned,10,2026-01-09T06:50:32.192930
SHP_0014232,544572,Returned,9,2025-05-19T19:48:56.385497
SHP_0014233,561453,Processing,9,2025-04-08T16:06:05.550333
SHP_0014234,575360,Delivered,13,2025-04-17T13:41:31.411389
SHP_0014235,557267,Delivered,14,2025-09-04T18:21:43.764280
SHP_0014236,544286,Delivered,1,2025-04-05T08:53:28.469661
SHP_0014237,541434,Processing,3,2025-11-20T03:59:27.292587
SHP_0014238,575747,Shipped,13,2025-08-02T08:18:15.913702
SHP_0014239,545894,Returned,9,2025-06-28T19:50:00.530786
SHP_0014240,547052,Delivered,11,2025-06-16T09:36:18.483737
SHP_0014241,578254,Shipped,2,2025-04-08T18:42:35.787806
SHP_0014242,540496,Processing,2,2025-05-25T08:13:49.512643
SHP_0014243,563451,Shipped,2,2025-03-21T22:34:07.226229
SHP_0014244,563555,Shipped,3,2025-03-04T17:00:29.226481
SHP_0014245,579165,Delivered,7,2026-02-12T08:51:23.438789
SHP_0014246,537245,Delivered,1,2025-06-09T13:49:21.837003
SHP_0014247,574315,Processing,7,2025-05-23T04:52:00.952018
SHP_0014248,541797,Returned,7,2026-01-03T20:50:12.306722
SHP_0014249,571055,Shipped,13,2025-04-28T13:43:22.955257
SHP_0014250,570266,Processing,3,2026-01-22T23:33:08.902851
SHP_0014251,555567,Processing,10,2025-02-12T18:54:25.910769
SHP_0014252,568661,Processing,4,2026-01-15T21:41:37.414952
SHP_0014253,571412,Returned,10,2025-07-22T06:15:20.723567
SHP_0014254,556496,Returned,10,2025-09-15T05:11:57.005090
SHP_0014255,572240,Processing,2,2025-02-21T17:39:17.597683
SHP_0014256,581407,Processing,3,2025-03-05T09:01:28.448434
SHP_0014257,541425,Processing,6,2025-11-12T22:10:45.927777
SHP_0014258,555719,Returned,8,2025-08-07T23:10:01.217896
SHP_0014259,544846,Returned,7,2025-05-17T23:35:25.961436
SHP_0014260,538909,Returned,9,2026-01-27T15:25:21.923548
SHP_0014261,555585,Returned,7,2025-08-17T15:45:35.695900
SHP_0014262,563546,Returned,2,2025-11-05T12:39:28.679656
SHP_0014263,561081,Returned,10,2025-09-03T22:51:05.905128
SHP_0014264,566312,Delivered,6,2025-12-18T21:36:06.052940
SHP_0014265,577739,Returned,3,2025-07-19T18:45:55.931057
SHP_0014266,574169,Processing,6,2025-05-23T07:32:08.924789
SHP_0014267,556481,Returned,14,2025-08-22T10:18:52.834152
SHP_0014268,567354,Shipped,13,2025-04-19T12:51:16.904574
SHP_0014269,540642,Processing,6,2025-06-13T01:57:41.607838
SHP_0014270,555582,Processing,3,2025-11-19T05:36:36.708211
SHP_0014271,571064,Processing,6,2025-11-21T01:49:22.740120
SHP_0014272,561057,Delivered,13,2025-05-05T21:48:32.938058
SHP_0014273,575086,Shipped,3,2025-11-08T06:45:21.665111
SHP_0014274,571418,Delivered,12,2025-11-12T06:57:22.593649
SHP_0014275,577572,Processing,2,2025-06-24T23:19:59.098679
SHP_0014276,576301,Delivered,5,2025-09-26T01:01:48.310961
SHP_0014277,572487,Delivered,5,2025-06-21T17:09:59.918666
SHP_0014278,574696,Returned,1,2026-01-24T00:14:00.523891
SHP_0014279,547165,Delivered,12,2025-04-23T04:49:42.432566
SHP_0014280,566869,Returned,5,2025-06-14T17:26:11.180294
SHP_0014281,579939,Processing,2,2026-01-12T07:18:37.361260
SHP_0014282,572734,Shipped,1,2025-09-20T15:33:55.403024
SHP_0014283,539299,Delivered,1,2025-04-19T22:50:43.663999
SHP_0014284,557014,Processing,12,2025-09-09T15:16:23.098275
SHP_0014285,566080,Processing,6,2025-03-18T10:56:32.767768
SHP_0014286,557407,Shipped,3,2025-10-10T03:28:42.518391
SHP_0014287,550464,Processing,12,2025-11-01T04:19:23.962232
SHP_0014288,554665,Processing,7,2025-12-20T18:12:59.333214
SHP_0014289,580719,Shipped,9,2025-11-29T03:20:25.046819
SHP_0014290,537370,Delivered,4,2025-03-12T23:59:24.597445
SHP_0014291,568182,Returned,6,2025-07-01T03:18:29.766127
SHP_0014292,575214,Shipped,1,2025-10-23T06:06:01.664635
SHP_0014293,558041,Returned,3,2025-09-07T09:19:41.848618
SHP_0014294,552310,Processing,4,2025-07-31T02:07:02.359166
SHP_0014295,539046,Returned,2,2025-09-28T23:33:51.747002
SHP_0014296,566860,Shipped,11,2025-03-22T21:44:27.518358
SHP_0014297,547564,Processing,14,2025-09-26T23:36:10.045409
SHP_0014298,557297,Returned,4,2026-02-04T11:13:57.483734
SHP_0014299,560182,Delivered,6,2025-06-02T06:12:55.513180
SHP_0014300,565934,Returned,5,2025-04-12T12:13:00.882717
SHP_0014301,570790,Shipped,8,2025-02-16T21:14:52.477108
SHP_0014302,574062,Processing,5,2025-02-24T14:59:09.940187
SHP_0014303,575899,Returned,4,2026-01-12T16:29:12.333245
SHP_0014304,553754,Returned,8,2025-12-22T23:47:50.882231
SHP_0014305,543387,Returned,5,2025-11-28T02:15:45.074803
SHP_0014306,553501,Returned,1,2025-05-13T10:02:13.893543
SHP_0014307,568152,Delivered,12,2025-04-05T18:54:49.452291
SHP_0014308,578272,Returned,4,2025-04-07T09:23:50.117959
SHP_0014309,543378,Processing,5,2025-11-26T11:28:17.514301
SHP_0014310,565800,Delivered,4,2025-05-19T15:54:20.034964
SHP_0014311,573407,Returned,4,2025-07-25T02:37:05.873199
SHP_0014312,546397,Processing,14,2025-04-26T04:12:13.533342
SHP_0014313,556502,Processing,5,2025-06-21T07:32:32.969123
SHP_0014314,556484,Delivered,14,2025-11-23T07:06:08.541764
SHP_0014315,544694,Returned,11,2025-12-02T11:13:02.541482
SHP_0014316,545084,Shipped,4,2025-10-29T00:00:33.480795
SHP_0014317,580502,Delivered,7,2025-02-28T22:06:04.508355
SHP_0014318,543098,Delivered,10,2025-05-25T05:55:26.153220
SHP_0014319,572886,Delivered,8,2025-08-05T07:45:36.935183
SHP_0014320,577751,Processing,2,2025-07-31T18:05:23.043227
SHP_0014321,578099,Returned,11,2025-05-07T04:12:39.277281
SHP_0014322,545602,Shipped,3,2025-11-14T23:16:09.184682
SHP_0014323,542083,Delivered,8,2025-05-16T14:35:03.926269
SHP_0014324,557526,Processing,11,2025-05-01T01:21:29.956041
SHP_0014325,567628,Shipped,10,2026-01-08T20:30:34.286929
SHP_0014326,568164,Returned,3,2025-04-16T00:45:09.272331
SHP_0014327,549285,Returned,10,2025-08-14T04:25:39.589658
SHP_0014328,554129,Shipped,8,2025-02-23T06:57:10.208258
SHP_0014329,568554,Shipped,11,2025-03-26T07:21:21.891062
SHP_0014330,543274,Returned,7,2025-12-01T13:12:46.668510
SHP_0014331,568399,Returned,9,2025-12-24T10:10:55.614847
SHP_0014332,566169,Shipped,13,2025-07-14T11:25:09.012084
SHP_0014333,574860,Returned,2,2025-03-10T15:24:24.287868
SHP_0014334,554278,Returned,1,2025-09-01T12:28:03.440442
SHP_0014335,543798,Shipped,7,2025-12-03T00:59:18.524166
SHP_0014336,541949,Shipped,10,2025-08-25T22:23:57.908706
SHP_0014337,577072,Returned,1,2025-04-16T17:35:50.118204
SHP_0014338,575089,Returned,4,2025-09-17T17:27:50.600584
SHP_0014339,573026,Delivered,14,2025-09-06T19:40:53.334368
SHP_0014340,549294,Delivered,14,2025-12-17T23:54:41.538603
SHP_0014341,563942,Returned,13,2025-11-05T14:45:38.564556
SHP_0014342,553739,Processing,4,2026-01-04T01:12:51.060955
SHP_0014343,548648,Delivered,6,2026-01-04T03:52:54.972504
SHP_0014344,552962,Shipped,4,2025-04-14T10:02:54.055435
SHP_0014345,574833,Delivered,6,2025-05-02T01:03:59.786256
SHP_0014346,578263,Processing,2,2025-10-22T01:46:50.291350
SHP_0014347,580722,Processing,6,2025-05-31T09:53:52.216850
SHP_0014348,536974,Shipped,7,2025-09-19T01:51:12.974013
SHP_0014349,538421,Returned,8,2025-12-06T04:25:18.929062
SHP_0014350,559512,Delivered,9,2025-04-19T17:40:57.979755
SHP_0014351,538799,Returned,7,2025-12-24T09:49:01.651645
SHP_0014352,569078,Processing,6,2025-06-26T16:49:59.066603
SHP_0014353,547034,Shipped,10,2025-06-24T15:58:38.789582
SHP_0014354,551533,Delivered,1,2025-07-02T22:09:45.449675
SHP_0014355,549282,Delivered,7,2025-09-29T11:01:23.208965
SHP_0014356,554927,Returned,2,2026-01-16T07:22:52.118229
SHP_0014357,568176,Returned,14,2025-07-07T07:18:09.349423
SHP_0014358,551518,Returned,13,2025-09-16T12:15:48.918088
SHP_0014359,548642,Processing,4,2025-02-25T19:09:40.776963
SHP_0014360,573029,Returned,10,2025-08-11T08:07:12.155090
SHP_0014361,577736,Delivered,13,2025-04-05T02:17:31.672725
SHP_0014362,580755,Shipped,1,2025-11-08T14:03:19.614977
SHP_0014363,547070,Returned,6,2025-10-30T22:07:20.098054
